x,y
354.995,85.3158
355.06,85.3139
355.126,85.3121
355.191,85.3102
355.256,85.3084
355.321,85.3065
355.385,85.3047
355.45,85.3028
355.514,85.301
355.579,85.2992
355.643,85.2973
355.707,85.2955
355.771,85.2936
355.834,85.2918
355.898,85.2899
355.961,85.2881
356.025,85.2863
356.088,85.2845
356.151,85.2827
356.214,85.281
356.277,85.2793
356.34,85.2777
356.402,85.2761
356.465,85.2745
356.528,85.2729
356.591,85.2714
356.653,85.2699
356.716,85.2685
356.778,85.267
356.841,85.2655
356.903,85.2641
356.966,85.2626
357.028,85.2612
357.09,85.2597
357.153,85.2583
357.215,85.2569
357.277,85.2554
357.34,85.254
357.402,85.2526
357.464,85.2512
357.527,85.2498
357.589,85.2484
357.652,85.247
357.714,85.2455
357.777,85.244
357.84,85.2425
357.903,85.241
357.966,85.2394
358.029,85.2378
358.092,85.2361
358.155,85.2344
358.219,85.2327
358.282,85.2309
358.345,85.2291
358.409,85.2272
358.472,85.2254
358.535,85.2235
358.599,85.2216
358.662,85.2196
358.725,85.2177
358.789,85.2158
358.852,85.2138
358.915,85.2119
358.978,85.2099
359.041,85.2079
359.105,85.206
359.168,85.2041
359.231,85.2022
359.294,85.2003
359.357,85.1984
359.42,85.1966
359.483,85.1948
359.545,85.193
359.608,85.1913
359.671,85.1896
359.733,85.1879
359.796,85.1863
359.858,85.1847
359.92,85.1831
359.982,85.1816
360.044,85.18
360.106,85.1785
360.167,85.177
360.228,85.1755
360.29,85.174
360.35,85.1725
360.411,85.171
360.472,85.1695
360.532,85.168
360.592,85.1665
360.653,85.165
360.712,85.1634
360.772,85.1619
360.831,85.1603
360.891,85.1587
360.95,85.1571
361.008,85.1554
361.067,85.1538
361.125,85.1521
361.184,85.1504
361.242,85.1487
361.3,85.147
361.357,85.1453
361.415,85.1436
361.472,85.142
361.529,85.1403
361.586,85.1386
361.643,85.137
361.699,85.1354
361.756,85.1338
361.812,85.1322
361.868,85.1307
361.924,85.1292
361.98,85.1277
362.036,85.1262
362.091,85.1248
362.147,85.1233
362.202,85.1218
362.258,85.1204
362.313,85.1189
362.368,85.1175
362.423,85.116
362.478,85.1145
362.533,85.1129
362.588,85.1114
362.642,85.1098
362.697,85.1082
362.751,85.1065
362.806,85.1048
362.86,85.1031
362.914,85.1013
362.968,85.0996
363.022,85.0977
363.076,85.0959
363.13,85.094
363.184,85.0921
363.237,85.0901
363.291,85.0881
363.344,85.0861
363.398,85.0841
363.451,85.0821
363.505,85.08
363.558,85.078
363.611,85.076
363.665,85.0739
363.718,85.0719
363.771,85.07
363.824,85.068
363.877,85.0661
363.93,85.0642
363.983,85.0623
364.035,85.0604
364.088,85.0586
364.141,85.0568
364.193,85.055
364.246,85.0532
364.298,85.0514
364.35,85.0497
364.402,85.0479
364.454,85.0462
364.506,85.0445
364.558,85.0428
364.61,85.0411
364.662,85.0394
364.714,85.0378
364.765,85.0361
364.817,85.0345
364.868,85.0328
364.919,85.0312
364.97,85.0295
365.021,85.0279
365.072,85.0262
365.123,85.0246
365.174,85.0229
365.225,85.0212
365.275,85.0195
365.326,85.0177
365.376,85.016
365.427,85.0143
365.477,85.0125
365.527,85.0108
365.577,85.009
365.627,85.0072
365.677,85.0055
365.726,85.0037
365.776,85.002
365.825,85.0003
365.875,84.9985
365.924,84.9968
365.973,84.9951
366.022,84.9934
366.071,84.9916
366.12,84.9899
366.169,84.9882
366.218,84.9865
366.267,84.9849
366.316,84.9832
366.364,84.9815
366.413,84.9798
366.461,84.9782
366.509,84.9765
366.557,84.9748
366.606,84.9731
366.654,84.9715
366.702,84.9698
366.749,84.9681
366.797,84.9663
366.845,84.9646
366.892,84.9628
366.94,84.961
366.987,84.9592
367.034,84.9573
367.082,84.9554
367.129,84.9535
367.176,84.9515
367.222,84.9496
367.269,84.9476
367.316,84.9456
367.362,84.9436
367.409,84.9415
367.455,84.9395
367.502,84.9375
367.548,84.9355
367.594,84.9334
367.64,84.9314
367.686,84.9294
367.732,84.9275
367.778,84.9255
367.824,84.9235
367.87,84.9216
367.915,84.9196
367.961,84.9177
368.007,84.9158
368.052,84.9139
368.098,84.912
368.143,84.9102
368.188,84.9083
368.234,84.9065
368.279,84.9046
368.324,84.9028
368.369,84.901
368.414,84.8992
368.459,84.8973
368.503,84.8955
368.548,84.8937
368.593,84.8918
368.637,84.89
368.681,84.8882
368.726,84.8863
368.77,84.8845
368.814,84.8826
368.858,84.8808
368.902,84.8789
368.946,84.8771
368.989,84.8752
369.033,84.8734
369.077,84.8716
369.12,84.8698
369.164,84.868
369.207,84.8662
369.25,84.8644
369.294,84.8627
369.337,84.861
369.381,84.8592
369.424,84.8575
369.467,84.8559
369.51,84.8542
369.554,84.8525
369.597,84.8509
369.64,84.8492
369.684,84.8476
369.727,84.846
369.77,84.8444
369.814,84.8428
369.857,84.8411
369.9,84.8395
369.943,84.8379
369.987,84.8363
370.03,84.8346
370.073,84.833
370.117,84.8313
370.16,84.8296
370.203,84.8279
370.247,84.8262
370.29,84.8244
370.333,84.8227
370.377,84.8209
370.42,84.8191
370.463,84.8173
370.507,84.8154
370.55,84.8136
370.593,84.8117
370.636,84.8098
370.68,84.8079
370.723,84.806
370.766,84.8041
370.809,84.8021
370.852,84.8001
370.895,84.7981
370.938,84.7961
370.981,84.7941
371.024,84.792
371.067,84.79
371.11,84.7879
371.153,84.7859
371.196,84.7838
371.239,84.7818
371.282,84.7798
371.325,84.7778
371.368,84.7758
371.411,84.7738
371.454,84.7719
371.497,84.77
371.54,84.7681
371.583,84.7662
371.626,84.7643
371.668,84.7625
371.711,84.7607
371.754,84.7589
371.796,84.7572
371.839,84.7554
371.881,84.7537
371.924,84.752
371.966,84.7504
372.008,84.7487
372.051,84.747
372.093,84.7454
372.135,84.7437
372.177,84.742
372.219,84.7402
372.26,84.7385
372.302,84.7367
372.344,84.7348
372.385,84.7329
372.427,84.7309
372.468,84.7288
372.51,84.7267
372.551,84.7245
372.593,84.7222
372.634,84.7198
372.676,84.7174
372.718,84.7149
372.759,84.7122
372.801,84.7095
372.843,84.7068
372.885,84.704
372.927,84.7011
372.97,84.6982
373.013,84.6952
373.056,84.6923
373.099,84.6894
373.142,84.6864
373.186,84.6835
373.231,84.6807
373.275,84.6779
373.32,84.6752
373.365,84.6726
373.411,84.67
373.457,84.6676
373.503,84.6653
373.55,84.6631
373.597,84.661
373.644,84.6591
373.692,84.6573
373.74,84.6556
373.789,84.654
373.837,84.6526
373.886,84.6514
373.936,84.6502
373.985,84.6492
374.035,84.6483
374.085,84.6475
374.135,84.6467
374.185,84.6461
374.235,84.6456
374.285,84.6451
374.336,84.6446
374.386,84.6442
374.437,84.6437
374.487,84.6433
374.537,84.6429
374.588,84.6425
374.638,84.642
374.688,84.6415
374.739,84.641
374.789,84.6404
374.839,84.6398
374.889,84.6392
374.938,84.6384
374.988,84.6377
375.038,84.6369
375.087,84.636
375.136,84.6351
375.185,84.6342
375.234,84.6333
375.283,84.6323
375.331,84.6314
375.38,84.6304
375.428,84.6294
375.476,84.6285
375.525,84.6276
375.572,84.6267
375.62,84.6259
375.668,84.625
375.716,84.6243
375.764,84.6235
375.811,84.6228
375.859,84.6222
375.907,84.6216
375.954,84.621
376.002,84.6204
376.05,84.6199
376.097,84.6194
376.145,84.6189
376.193,84.6184
376.241,84.6179
376.289,84.6174
376.337,84.617
376.385,84.6165
376.433,84.6161
376.482,84.6156
376.53,84.6151
376.579,84.6147
376.628,84.6142
376.677,84.6137
376.726,84.6131
376.775,84.6126
376.824,84.612
376.874,84.6114
376.923,84.6108
376.973,84.6101
377.023,84.6095
377.073,84.6087
377.124,84.608
377.174,84.6072
377.225,84.6065
377.275,84.6057
377.326,84.6049
377.377,84.6041
377.428,84.6032
377.48,84.6024
377.531,84.6016
377.582,84.6008
377.634,84.6
377.685,84.5992
377.737,84.5984
377.788,84.5977
377.84,84.5969
377.892,84.5961
377.944,84.5954
377.995,84.5946
378.047,84.5939
378.099,84.5931
378.151,84.5924
378.203,84.5917
378.254,84.591
378.306,84.5903
378.358,84.5896
378.41,84.5889
378.462,84.5883
378.514,84.5876
378.565,84.587
378.617,84.5863
378.669,84.5857
378.721,84.5851
378.772,84.5845
378.824,84.5839
378.875,84.5832
378.927,84.5826
378.978,84.582
379.03,84.5814
379.081,84.5808
379.132,84.5802
379.183,84.5795
379.234,84.5789
379.285,84.5783
379.336,84.5777
379.387,84.5771
379.438,84.5765
379.488,84.5759
379.539,84.5753
379.59,84.5748
379.64,84.5742
379.691,84.5737
379.741,84.5732
379.791,84.5727
379.842,84.5722
379.892,84.5718
379.942,84.5713
379.993,84.5709
380.043,84.5705
380.093,84.5701
380.143,84.5698
380.193,84.5694
380.243,84.5691
380.293,84.5688
380.343,84.5685
380.393,84.5682
380.443,84.568
380.493,84.5677
380.543,84.5675
380.593,84.5673
380.643,84.5672
380.693,84.567
380.743,84.5669
380.793,84.5667
380.843,84.5666
380.894,84.5665
380.944,84.5663
380.994,84.5662
381.045,84.566
381.096,84.5658
381.146,84.5655
381.197,84.5653
381.248,84.565
381.298,84.5646
381.349,84.5642
381.4,84.5638
381.451,84.5633
381.502,84.5627
381.553,84.5622
381.604,84.5615
381.656,84.5609
381.707,84.5602
381.758,84.5594
381.809,84.5587
381.86,84.5579
381.911,84.5571
381.962,84.5562
382.013,84.5554
382.064,84.5546
382.116,84.5537
382.167,84.5529
382.218,84.5521
382.269,84.5513
382.32,84.5505
382.371,84.5498
382.421,84.5491
382.472,84.5484
382.523,84.5477
382.574,84.5471
382.624,84.5466
382.675,84.546
382.725,84.5455
382.775,84.545
382.826,84.5446
382.876,84.5441
382.926,84.5437
382.976,84.5433
383.026,84.5429
383.075,84.5425
383.125,84.5421
383.175,84.5417
383.224,84.5413
383.273,84.5409
383.323,84.5406
383.372,84.5403
383.421,84.5399
383.47,84.5396
383.519,84.5393
383.568,84.5391
383.616,84.5388
383.665,84.5386
383.714,84.5384
383.762,84.5382
383.811,84.5381
383.859,84.5379
383.907,84.5379
383.956,84.5378
384.004,84.5378
384.052,84.5377
384.1,84.5378
384.148,84.5378
384.196,84.5379
384.244,84.538
384.292,84.5381
384.34,84.5382
384.388,84.5383
384.435,84.5385
384.483,84.5387
384.531,84.5388
384.578,84.539
384.626,84.5392
384.674,84.5393
384.721,84.5394
384.768,84.5395
384.816,84.5396
384.863,84.5396
384.91,84.5397
384.958,84.5396
385.005,84.5395
385.052,84.5394
385.099,84.5393
385.146,84.5391
385.192,84.5388
385.239,84.5385
385.286,84.5382
385.332,84.5379
385.378,84.5375
385.425,84.5371
385.471,84.5367
385.517,84.5362
385.563,84.5357
385.609,84.5353
385.654,84.5348
385.7,84.5343
385.746,84.5338
385.791,84.5332
385.836,84.5327
385.882,84.5322
385.927,84.5317
385.972,84.5312
386.017,84.5308
386.062,84.5303
386.106,84.5298
386.151,84.5294
386.196,84.529
386.24,84.5286
386.285,84.5282
386.329,84.5278
386.373,84.5274
386.418,84.5271
386.462,84.5268
386.506,84.5265
386.55,84.5262
386.594,84.5259
386.638,84.5256
386.683,84.5253
386.727,84.525
386.771,84.5247
386.815,84.5244
386.859,84.5241
386.903,84.5238
386.947,84.5234
386.992,84.5231
387.036,84.5228
387.081,84.5224
387.125,84.5221
387.17,84.5217
387.215,84.5214
387.26,84.521
387.305,84.5207
387.351,84.5204
387.397,84.5201
387.443,84.5198
387.489,84.5195
387.536,84.5193
387.583,84.5191
387.631,84.5188
387.678,84.5186
387.727,84.5184
387.775,84.5182
387.824,84.518
387.873,84.5178
387.923,84.5176
387.973,84.5174
388.024,84.5172
388.075,84.517
388.126,84.5168
388.178,84.5166
388.23,84.5165
388.282,84.5163
388.335,84.5162
388.388,84.516
388.441,84.5159
388.495,84.5158
388.549,84.5157
388.603,84.5156
388.657,84.5155
388.712,84.5154
388.767,84.5154
388.822,84.5154
388.877,84.5154
388.932,84.5154
388.987,84.5155
389.043,84.5155
389.098,84.5156
389.154,84.5158
389.21,84.5159
389.265,84.5161
389.321,84.5164
389.377,84.5166
389.433,84.5169
389.489,84.5173
389.544,84.5176
389.6,84.518
389.656,84.5185
389.711,84.5189
389.767,84.5194
389.823,84.5199
389.878,84.5205
389.934,84.521
389.989,84.5216
390.044,84.5222
390.1,84.5229
390.155,84.5235
390.21,84.5242
390.266,84.5249
390.321,84.5257
390.376,84.5264
390.431,84.5271
390.487,84.5279
390.542,84.5287
390.597,84.5294
390.652,84.5302
390.707,84.5309
390.763,84.5317
390.818,84.5324
390.873,84.5331
390.928,84.5338
390.983,84.5345
391.038,84.5352
391.093,84.5359
391.148,84.5365
391.203,84.5371
391.258,84.5377
391.313,84.5382
391.368,84.5387
391.423,84.5392
391.478,84.5397
391.533,84.5402
391.588,84.5406
391.643,84.541
391.698,84.5413
391.752,84.5417
391.807,84.542
391.862,84.5423
391.917,84.5426
391.971,84.5428
392.026,84.5431
392.08,84.5433
392.135,84.5435
392.189,84.5437
392.244,84.5438
392.298,84.544
392.352,84.5441
392.406,84.5443
392.46,84.5444
392.515,84.5446
392.569,84.5447
392.623,84.5448
392.676,84.5449
392.73,84.545
392.784,84.5451
392.838,84.5453
392.892,84.5454
392.945,84.5455
392.999,84.5457
393.052,84.5458
393.106,84.546
393.159,84.5461
393.212,84.5463
393.265,84.5465
393.319,84.5467
393.372,84.547
393.425,84.5472
393.478,84.5475
393.531,84.5478
393.584,84.5481
393.636,84.5485
393.689,84.5488
393.742,84.5492
393.794,84.5496
393.847,84.55
393.899,84.5505
393.952,84.5509
394.004,84.5514
394.056,84.5519
394.109,84.5524
394.161,84.5529
394.213,84.5534
394.265,84.554
394.316,84.5545
394.368,84.555
394.42,84.5556
394.471,84.5561
394.523,84.5567
394.574,84.5572
394.626,84.5578
394.677,84.5583
394.728,84.5588
394.779,84.5593
394.83,84.5598
394.881,84.5603
394.931,84.5608
394.982,84.5612
395.032,84.5616
395.082,84.562
395.133,84.5624
395.183,84.5628
395.232,84.5632
395.282,84.5635
395.332,84.5638
395.381,84.5642
395.431,84.5645
395.48,84.5648
395.529,84.565
395.578,84.5653
395.627,84.5656
395.676,84.5658
395.725,84.5661
395.773,84.5663
395.821,84.5666
395.87,84.5668
395.918,84.5671
395.966,84.5673
396.013,84.5675
396.061,84.5678
396.109,84.568
396.156,84.5682
396.204,84.5685
396.251,84.5687
396.298,84.5689
396.345,84.5691
396.392,84.5693
396.439,84.5695
396.485,84.5697
396.532,84.5699
396.578,84.57
396.625,84.5701
396.671,84.5703
396.718,84.5703
396.764,84.5704
396.81,84.5705
396.856,84.5705
396.902,84.5706
396.948,84.5706
396.994,84.5706
397.04,84.5706
397.086,84.5706
397.132,84.5705
397.178,84.5705
397.223,84.5705
397.269,84.5705
397.315,84.5705
397.36,84.5704
397.406,84.5704
397.451,84.5704
397.497,84.5705
397.542,84.5705
397.588,84.5705
397.633,84.5706
397.678,84.5706
397.723,84.5707
397.768,84.5708
397.813,84.5709
397.858,84.571
397.903,84.5712
397.948,84.5713
397.992,84.5714
398.037,84.5715
398.081,84.5717
398.126,84.5718
398.17,84.5719
398.214,84.572
398.259,84.5721
398.303,84.5721
398.347,84.5721
398.391,84.5721
398.435,84.5721
398.479,84.5721
398.523,84.572
398.567,84.5719
398.611,84.5718
398.654,84.5716
398.698,84.5714
398.742,84.5712
398.786,84.5709
398.829,84.5706
398.873,84.5703
398.917,84.57
398.96,84.5697
399.004,84.5693
399.047,84.569
399.091,84.5686
399.134,84.5682
399.178,84.5679
399.221,84.5675
399.265,84.5671
399.308,84.5667
399.352,84.5664
399.395,84.566
399.438,84.5657
399.482,84.5654
399.525,84.5651
399.568,84.5648
399.611,84.5646
399.654,84.5643
399.698,84.5641
399.741,84.5639
399.784,84.5637
399.827,84.5635
399.87,84.5634
399.912,84.5633
399.955,84.5631
399.998,84.5631
400.041,84.563
400.084,84.5629
400.126,84.5629
400.169,84.5629
400.212,84.5629
400.254,84.5629
400.297,84.563
400.339,84.563
400.381,84.5631
400.424,84.5632
400.466,84.5633
400.508,84.5634
400.55,84.5636
400.593,84.5637
400.635,84.5638
400.677,84.5639
400.718,84.564
400.76,84.5641
400.802,84.5641
400.843,84.5641
400.885,84.5641
400.926,84.5641
400.968,84.564
401.009,84.5638
401.05,84.5636
401.091,84.5634
401.132,84.5631
401.173,84.5627
401.213,84.5623
401.254,84.5618
401.295,84.5613
401.335,84.5608
401.376,84.5602
401.416,84.5596
401.457,84.5591
401.497,84.5585
401.538,84.5579
401.579,84.5573
401.62,84.5568
401.661,84.5564
401.703,84.556
401.745,84.5557
401.787,84.5555
401.829,84.5554
401.872,84.5554
401.916,84.5555
401.959,84.5558
402.004,84.5562
402.049,84.5568
402.094,84.5575
402.14,84.5584
402.187,84.5593
402.234,84.5604
402.281,84.5617
402.33,84.563
402.379,84.5645
402.428,84.5661
402.478,84.5678
402.529,84.5695
402.58,84.5713
402.632,84.5732
402.684,84.5752
402.736,84.5772
402.79,84.5792
402.843,84.5813
402.897,84.5834
402.952,84.5854
403.006,84.5875
403.061,84.5896
403.117,84.5917
403.172,84.5938
403.228,84.5959
403.284,84.5979
403.34,84.5999
403.397,84.6019
403.453,84.6039
403.51,84.6059
403.566,84.6078
403.623,84.6097
403.68,84.6115
403.737,84.6133
403.794,84.6151
403.85,84.6168
403.907,84.6185
403.964,84.6201
404.021,84.6217
404.077,84.6232
404.134,84.6247
404.191,84.6262
404.247,84.6276
404.303,84.629
404.36,84.6304
404.416,84.6317
404.472,84.6331
404.528,84.6344
404.584,84.6356
404.64,84.6369
404.696,84.6382
404.751,84.6394
404.807,84.6407
404.862,84.6419
404.917,84.6432
404.972,84.6444
405.027,84.6457
405.082,84.6469
405.137,84.6482
405.192,84.6495
405.247,84.6508
405.302,84.6521
405.356,84.6535
405.411,84.6549
405.465,84.6563
405.519,84.6577
405.574,84.6592
405.628,84.6607
405.682,84.6622
405.737,84.6638
405.791,84.6653
405.845,84.667
405.899,84.6686
405.953,84.6703
406.007,84.672
406.061,84.6737
406.115,84.6754
406.17,84.6772
406.224,84.679
406.278,84.6808
406.332,84.6826
406.386,84.6844
406.441,84.6863
406.495,84.6881
406.549,84.69
406.604,84.6919
406.658,84.6938
406.713,84.6956
406.767,84.6975
406.822,84.6994
406.877,84.7012
406.932,84.703
406.986,84.7048
407.041,84.7065
407.097,84.7083
407.152,84.7099
407.207,84.7116
407.262,84.7132
407.318,84.7147
407.373,84.7162
407.429,84.7177
407.484,84.7191
407.54,84.7204
407.595,84.7217
407.651,84.723
407.707,84.7241
407.763,84.7253
407.819,84.7264
407.875,84.7274
407.931,84.7284
407.987,84.7294
408.043,84.7303
408.099,84.7312
408.155,84.7321
408.212,84.7329
408.268,84.7337
408.324,84.7346
408.381,84.7354
408.437,84.7362
408.493,84.737
408.55,84.7378
408.606,84.7387
408.663,84.7395
408.719,84.7403
408.776,84.7412
408.832,84.742
408.889,84.7429
408.945,84.7438
409.002,84.7447
409.059,84.7456
409.115,84.7466
409.172,84.7476
409.228,84.7486
409.285,84.7496
409.342,84.7507
409.399,84.7518
409.456,84.753
409.512,84.7542
409.569,84.7554
409.626,84.7567
409.683,84.7581
409.74,84.7595
409.797,84.7609
409.854,84.7624
409.911,84.7639
409.968,84.7655
410.025,84.7671
410.082,84.7688
410.139,84.7706
410.197,84.7724
410.254,84.7742
410.311,84.7761
410.368,84.778
410.425,84.78
410.482,84.782
410.539,84.784
410.597,84.7861
410.654,84.7881
410.711,84.7902
410.768,84.7923
410.824,84.7945
410.881,84.7966
410.938,84.7987
410.995,84.8008
411.051,84.8029
411.108,84.8049
411.164,84.8069
411.22,84.8089
411.276,84.8108
411.332,84.8127
411.388,84.8146
411.444,84.8164
411.499,84.8182
411.554,84.8199
411.609,84.8215
411.664,84.8231
411.719,84.8247
411.773,84.8262
411.828,84.8277
411.882,84.8292
411.936,84.8306
411.99,84.832
412.043,84.8334
412.097,84.8348
412.15,84.8362
412.203,84.8375
412.256,84.8389
412.309,84.8403
412.361,84.8417
412.414,84.8431
412.466,84.8445
412.518,84.8459
412.57,84.8473
412.622,84.8487
412.674,84.8501
412.726,84.8516
412.777,84.853
412.829,84.8545
412.88,84.8559
412.931,84.8574
412.983,84.8588
413.034,84.8603
413.084,84.8617
413.135,84.8631
413.186,84.8646
413.237,84.866
413.287,84.8674
413.338,84.8688
413.388,84.8701
413.438,84.8715
413.489,84.8728
413.539,84.8741
413.589,84.8753
413.639,84.8765
413.689,84.8777
413.739,84.8789
413.789,84.88
413.839,84.8811
413.889,84.8821
413.939,84.8831
413.989,84.8841
414.04,84.8851
414.09,84.886
414.14,84.8869
414.19,84.8878
414.241,84.8887
414.292,84.8896
414.342,84.8905
414.393,84.8914
414.444,84.8923
414.496,84.8932
414.547,84.8942
414.599,84.8952
414.651,84.8963
414.703,84.8974
414.755,84.8985
414.808,84.8997
414.861,84.901
414.914,84.9023
414.967,84.9037
415.021,84.9052
415.075,84.9068
415.13,84.9085
415.185,84.9102
415.24,84.912
415.296,84.9139
415.351,84.9159
415.408,84.9179
415.464,84.92
415.521,84.9221
415.578,84.9243
415.635,84.9266
415.693,84.9289
415.751,84.9312
415.809,84.9336
415.867,84.936
415.926,84.9385
415.985,84.941
416.044,84.9435
416.103,84.946
416.163,84.9486
416.222,84.9511
416.282,84.9537
416.342,84.9563
416.402,84.9588
416.463,84.9614
416.523,84.9639
416.584,84.9664
416.644,84.9689
416.705,84.9713
416.766,84.9737
416.827,84.9761
416.888,84.9785
416.949,84.9808
417.01,84.9831
417.071,84.9854
417.132,84.9876
