t1,t2,y1,x1,y2,x2, Wave Height(meters),delta_t(sec),delta_d(m),avg_speed(m/s)
2012-01-31 08:00:00,2012-01-31 08:30:00,27.7988,-146.2449,27.7951,-146.2517,3.35,1800,785.597905052293,0.436443280584607
2012-01-31 08:30:00,2012-01-31 09:00:00,27.7951,-146.2517,27.7912,-146.2594,3.25,1800,873.270603181936,0.485150335101076
2012-01-31 09:00:00,2012-01-31 09:30:00,27.7912,-146.2594,27.7875,-146.2663,3.15,1800,794.060712088933,0.441144840049407
2012-01-31 09:30:00,2012-01-31 10:00:00,27.7875,-146.2663,27.7839,-146.273,2.85,1800,771.478173285197,0.428598985158443
2012-01-31 10:00:00,2012-01-31 10:30:00,27.7839,-146.273,27.7804,-146.2799,3.5,1800,782.885390001536,0.434936327778631
2012-01-31 11:00:00,2012-01-31 11:30:00,27.7772,-146.2854,27.774,-146.2917,3.6,1800,715.079352594962,0.397266306997201
2012-01-31 11:30:00,2012-01-31 12:00:00,27.774,-146.2917,27.7706,-146.2982,3.1,1800,743.26536628354,0.412925203490855
2012-01-31 12:00:00,2012-01-31 12:30:00,27.7706,-146.2982,27.7669,-146.3053,3.65,1800,811.117247640352,0.450620693133529
2012-01-31 12:30:00,2012-01-31 13:00:00,27.7669,-146.3053,27.763,-146.3125,4.15,1800,830.966912441909,0.46164828468995
2012-01-31 13:00:00,2012-01-31 13:30:00,27.763,-146.3125,27.759,-146.3197,4.1,1800,836.805500267675,0.464891944593153
2012-01-31 13:30:00,2012-01-31 14:00:00,27.759,-146.3197,27.7553,-146.3268,3.65,1800,811.18092305424,0.450656068363467
2012-01-31 14:00:00,2012-01-31 14:30:00,27.7553,-146.3268,27.7513,-146.3347,3.35,1800,896.127047890525,0.49784835993918
2012-02-01 14:30:00,2012-02-01 15:00:00,27.6929,-146.5235,27.694,-146.5307,2.65,1800,720.584447645633,0.400324693136463
2012-02-01 16:30:00,2012-02-01 17:00:00,27.685,-146.5461,27.6814,-146.5525,3.05,1800,746.823961564225,0.414902200869014
2012-02-01 17:00:00,2012-02-01 17:30:00,27.6814,-146.5525,27.6779,-146.5594,2.7,1800,783.435509271406,0.435241949595225
2012-02-01 17:30:00,2012-02-01 18:00:00,27.6779,-146.5594,27.6745,-146.5657,2.65,1800,726.80418192124,0.403780101067356
2012-02-02 17:30:00,2012-02-02 18:00:00,27.5536,-146.7881,27.5495,-146.7954,1.9,1800,852.200569625463,0.473444760903035
2012-02-02 21:00:00,2012-02-02 21:30:00,27.5219,-146.8461,27.5226,-146.8535,1.9,1800,735.166337526161,0.40842574307009
2012-02-02 22:30:00,2012-02-02 23:00:00,27.5373,-146.8644,27.5339,-146.8707,2.35,1800,727.479199867193,0.40415511103733
2012-02-02 23:00:00,2012-02-02 23:30:00,27.5339,-146.8707,27.5303,-146.8771,2.35,1800,747.552179027333,0.415306766126296
2012-02-03 15:00:00,2012-02-03 15:30:00,27.5089,-146.9412,27.5146,-146.9478,3.55,1800,907.840398395935,0.504355776886631
2012-02-03 15:30:00,2012-02-03 16:00:00,27.5146,-146.9478,27.5192,-146.9549,3.6,1800,867.106286038119,0.481725714465622
2012-02-03 16:00:00,2012-02-03 16:30:00,27.5192,-146.9549,27.5233,-146.9616,3.7,1800,802.835288950718,0.446019604972621
2012-02-05 08:30:00,2012-02-05 09:00:00,27.2901,-147.3787,27.2859,-147.386,4.1,1800,859.59003976189,0.477550022089939
2012-02-05 10:00:00,2012-02-05 10:30:00,27.2767,-147.4024,27.2723,-147.41,4.45,1800,896.638750817447,0.498132639343026
2012-02-05 10:30:00,2012-02-05 11:00:00,27.2723,-147.41,27.268,-147.4177,4.35,1800,899.067978602414,0.499482210334675
2012-02-05 11:00:00,2012-02-05 11:30:00,27.268,-147.4177,27.2636,-147.4254,4,1800,905.014015426913,0.502785564126063
2012-02-05 13:00:00,2012-02-05 13:30:00,27.2498,-147.4495,27.2455,-147.4571,3.8,1800,890.813784487443,0.494896546937468
2012-02-05 13:30:00,2012-02-05 14:00:00,27.2455,-147.4571,27.2415,-147.464,3.5,1800,814.528754771848,0.452515974873249
2012-02-05 14:00:00,2012-02-05 14:30:00,27.2415,-147.464,27.2377,-147.4705,3.45,1800,769.256551112333,0.427364750617963
2012-02-05 14:30:00,2012-02-05 15:00:00,27.2377,-147.4705,27.2338,-147.4776,3.65,1800,825.40320166409,0.458557334257828
2012-02-05 15:00:00,2012-02-05 15:30:00,27.2338,-147.4776,27.2296,-147.4851,3.8,1800,876.617676655611,0.487009820364228
2012-02-05 15:30:00,2012-02-05 16:00:00,27.2296,-147.4851,27.2252,-147.4925,3.75,1800,880.340647071152,0.489078137261751
2012-02-05 16:30:00,2012-02-05 17:00:00,27.2206,-147.5006,27.2162,-147.5082,3.5,1800,896.953463574891,0.498307479763828
2012-02-05 17:00:00,2012-02-05 17:30:00,27.2162,-147.5082,27.212,-147.5159,3.85,1800,893.56919036346,0.4964273279797
2012-02-05 20:00:00,2012-02-05 20:30:00,27.1914,-147.5527,27.1875,-147.5588,3.65,1800,743.030017801075,0.412794454333931
2012-02-05 21:00:00,2012-02-05 21:30:00,27.1841,-147.5647,27.1805,-147.571,3.65,1800,740.855593459129,0.411586440810627
2012-02-06 09:30:00,2012-02-06 10:00:00,27.0243,-147.7528,27.0204,-147.7602,4.1,1800,852.054774618284,0.473363763676824
2012-02-06 10:00:00,2012-02-06 10:30:00,27.0204,-147.7602,27.0169,-147.7667,4.65,1800,752.654707761815,0.418141504312119
2012-02-06 10:30:00,2012-02-06 11:00:00,27.0169,-147.7667,27.0131,-147.7734,4.7,1800,787.022649520951,0.437234805289417
2012-02-06 11:00:00,2012-02-06 11:30:00,27.0131,-147.7734,27.0094,-147.7805,4.6,1800,815.227179848402,0.452903988804668
2012-02-06 11:30:00,2012-02-06 12:00:00,27.0094,-147.7805,27.0053,-147.7879,4.85,1800,863.587672577976,0.479770929209986
2012-02-06 12:00:00,2012-02-06 12:30:00,27.0053,-147.7879,27.0013,-147.7953,4.55,1800,857.832949386243,0.476573860770135
2012-02-06 12:30:00,2012-02-06 13:00:00,27.0013,-147.7953,26.9976,-147.8023,4.3,1800,806.726521139323,0.448181400632957
2012-02-06 13:00:00,2012-02-06 13:30:00,26.9976,-147.8023,26.9937,-147.8095,4.35,1800,835.153944597807,0.463974413665448
2012-02-06 13:30:00,2012-02-06 14:00:00,26.9937,-147.8095,26.99,-147.8165,4.6,1800,806.766517445098,0.448203620802832
2012-02-06 14:30:00,2012-02-06 15:00:00,26.9886,-147.8193,26.9842,-147.8269,4.8,1800,898.249062076179,0.499027256708988
2012-02-06 15:00:00,2012-02-06 15:30:00,26.9842,-147.8269,26.9807,-147.8336,4.65,1800,769.915740581876,0.427730966989931
2012-02-06 15:30:00,2012-02-06 16:00:00,26.9807,-147.8336,26.9769,-147.8406,5.05,1800,812.521387616608,0.451400770898116
2012-02-06 16:00:00,2012-02-06 16:30:00,26.9769,-147.8406,26.9726,-147.8483,5.95,1800,900.758629221346,0.500421460678525
2012-02-06 16:30:00,2012-02-06 17:00:00,26.9726,-147.8483,26.9683,-147.8562,5.85,1800,917.694436795527,0.509830242664182
2012-02-06 17:00:00,2012-02-06 17:30:00,26.9683,-147.8562,26.9642,-147.8638,6.15,1800,880.764223890588,0.489313457716993
2012-02-06 17:30:00,2012-02-06 18:00:00,26.9642,-147.8638,26.9607,-147.8704,5.75,1800,761.455525748576,0.423030847638098
2012-02-06 18:00:00,2012-02-06 18:30:00,26.9607,-147.8704,26.957,-147.8772,4.95,1800,789.900161473857,0.438833423041032
2012-02-07 03:00:00,2012-02-07 03:30:00,26.9072,-147.9664,26.9038,-147.9727,4,1800,730.46795059991,0.405815528111061
2012-02-07 03:30:00,2012-02-07 04:00:00,26.9038,-147.9727,26.9005,-147.9789,3.7,1800,716.271637047207,0.397928687248448
2012-02-07 04:00:00,2012-02-07 04:30:00,26.9005,-147.9789,26.8972,-147.9851,3.9,1800,716.286943276315,0.397937190709064
2012-02-07 05:00:00,2012-02-07 05:30:00,26.8939,-147.9911,26.8904,-147.9975,4.2,1800,744.769390136693,0.413760772298163
2012-02-07 08:00:00,2012-02-07 08:30:00,26.8749,-148.0269,26.8713,-148.0331,3.9,1800,733.928718628317,0.407738177015732
2012-02-07 08:30:00,2012-02-07 09:00:00,26.8713,-148.0331,26.8675,-148.0403,4.35,1800,830.157125770272,0.461198403205707
2012-02-07 14:00:00,2012-02-07 14:30:00,26.8168,-148.1341,26.8128,-148.1416,4.6,1800,867.403287663152,0.481890715368418
2012-02-07 14:30:00,2012-02-07 15:00:00,26.8128,-148.1416,26.8093,-148.1479,5.1,1800,736.682816246235,0.409268231247908
2012-02-07 20:00:00,2012-02-07 20:30:00,26.7733,-148.1993,26.7809,-148.2006,4.45,1800,851.946938106064,0.473303854503369
2012-02-07 20:30:00,2012-02-07 21:00:00,26.7809,-148.2006,26.7774,-148.2071,4.6,1800,753.81556249386,0.4187864236077
2012-02-07 21:00:00,2012-02-07 21:30:00,26.7774,-148.2071,26.7737,-148.2136,4.65,1800,765.46878963066,0.4252604386837
2012-02-07 21:30:00,2012-02-07 22:00:00,26.7737,-148.2136,26.7703,-148.22,4.45,1800,739.634695492019,0.410908164162233
2012-02-08 05:00:00,2012-02-08 05:30:00,26.7323,-148.2905,26.7288,-148.2967,6.25,1800,728.614307006939,0.404785726114966
2012-02-08 06:00:00,2012-02-08 06:30:00,26.7259,-148.3018,26.7225,-148.3087,6.75,1800,783.088631770604,0.435049239872558
2012-02-08 06:30:00,2012-02-08 07:00:00,26.7225,-148.3087,26.7187,-148.3156,6.35,1800,805.365441412374,0.447425245229097
2012-02-08 07:00:00,2012-02-08 07:30:00,26.7187,-148.3156,26.7148,-148.3227,6.5,1800,828.14243255624,0.460079129197911
2012-02-08 07:30:00,2012-02-08 08:00:00,26.7148,-148.3227,26.7111,-148.3294,6.75,1800,782.647470527803,0.434804150293224
2012-02-08 08:00:00,2012-02-08 08:30:00,26.7111,-148.3294,26.7077,-148.3357,6.4,1800,731.385911663119,0.40632550647951
2012-02-08 08:30:00,2012-02-08 09:00:00,26.7077,-148.3357,26.7041,-148.3425,6.4,1800,785.492335044808,0.436384630580449
2012-02-08 09:00:00,2012-02-08 09:30:00,26.7041,-148.3425,26.7004,-148.3491,6.65,1800,774.240496274556,0.43013360904142
2012-02-08 09:30:00,2012-02-08 10:00:00,26.7004,-148.3491,26.6962,-148.357,6.15,1800,913.596363234193,0.507553535130107
2012-02-08 12:00:00,2012-02-08 12:30:00,26.6777,-148.3913,26.6733,-148.3967,6.05,1800,725.659724886452,0.403144291603585
2012-02-08 15:30:00,2012-02-08 16:00:00,26.6459,-148.4499,26.6424,-148.4563,5.2,1800,745.942870168878,0.414412705649377
2012-02-08 20:30:00,2012-02-08 21:00:00,26.6155,-148.5062,26.612,-148.5125,5.95,1800,737.59603105981,0.409775572811005
2012-02-08 21:00:00,2012-02-08 21:30:00,26.612,-148.5125,26.6086,-148.519,5.9,1800,748.995209936277,0.416108449964598
2012-02-08 21:30:00,2012-02-08 22:00:00,26.6086,-148.519,26.6045,-148.5261,6,1800,840.48529537801,0.466936275210006
2012-02-08 22:00:00,2012-02-08 22:30:00,26.6045,-148.5261,26.6007,-148.5332,5.6,1800,823.016058994038,0.457231143885576
2012-02-08 22:30:00,2012-02-08 23:00:00,26.6007,-148.5332,26.5966,-148.5407,5.7,1800,874.312941099762,0.48572941172209
2012-02-08 23:00:00,2012-02-08 23:30:00,26.5966,-148.5407,26.5925,-148.5481,6.25,1800,865.840131165421,0.4810222950919
2012-02-08 23:30:00,2012-02-09 00:00:00,26.5925,-148.5481,26.5889,-148.5554,5.9,1800,829.377236495765,0.460765131386536
2012-02-09 00:00:00,2012-02-09 00:30:00,26.5889,-148.5554,26.5854,-148.5618,6.05,1800,746.211250057307,0.414561805587393
2012-02-09 00:30:00,2012-02-09 01:00:00,26.5854,-148.5618,26.5815,-148.5687,6.25,1800,811.903307712935,0.451057393173853
2012-02-09 01:00:00,2012-02-09 01:30:00,26.5815,-148.5687,26.5781,-148.5749,6.3,1800,723.465958351836,0.401925532417687
2012-02-09 02:00:00,2012-02-09 02:30:00,26.575,-148.581,26.5711,-148.588,6.25,1800,820.407390881829,0.455781883823238
2012-02-09 05:30:00,2012-02-09 06:00:00,26.5488,-148.6289,26.5447,-148.6366,7.25,1800,891.689804445641,0.495383224692023
2012-02-09 06:00:00,2012-02-09 06:30:00,26.5447,-148.6366,26.5404,-148.6443,7.3,1800,903.2036072476,0.501779781804222
2012-02-09 06:30:00,2012-02-09 07:00:00,26.5404,-148.6443,26.5365,-148.6517,7.7,1800,854.730359641406,0.474850199800781
2012-02-09 07:00:00,2012-02-09 07:30:00,26.5365,-148.6517,26.5323,-148.6593,7.25,1800,888.948118560204,0.49386006586678
2012-02-09 08:00:00,2012-02-09 08:30:00,26.5279,-148.6675,26.5238,-148.6752,6.8,1800,891.80876743277,0.495449315240428
2012-02-09 08:30:00,2012-02-09 09:00:00,26.5238,-148.6752,26.5199,-148.6824,6.35,1800,837.682104035851,0.465378946686584
2012-02-09 09:00:00,2012-02-09 09:30:00,26.5199,-148.6824,26.5161,-148.6891,5.65,1800,789.458523750101,0.438588068750056
2012-02-09 10:30:00,2012-02-09 11:00:00,26.5098,-148.7007,26.5065,-148.7071,6.5,1800,735.316456880383,0.408509142711324
2012-02-09 11:00:00,2012-02-09 11:30:00,26.5065,-148.7071,26.5026,-148.7139,6.2,1800,803.875413965614,0.446597452203119
2012-02-09 11:30:00,2012-02-09 12:00:00,26.5026,-148.7139,26.4992,-148.7206,5.2,1800,766.825930786684,0.426014405992602
2012-02-09 12:00:00,2012-02-09 12:30:00,26.4992,-148.7206,26.4954,-148.7274,6.2,1800,798.010465122467,0.44333914729026
2012-02-09 12:30:00,2012-02-09 13:00:00,26.4954,-148.7274,26.4915,-148.7346,6.45,1800,837.832410135602,0.465462450075334
2012-02-09 13:00:00,2012-02-09 13:30:00,26.4915,-148.7346,26.4874,-148.7423,5.6,1800,892.015761784124,0.495564312102291
2012-02-09 17:30:00,2012-02-09 18:00:00,26.4508,-148.8097,26.4473,-148.8161,4.75,1800,746.859414053563,0.414921896696424
2012-02-10 18:00:00,2012-02-10 18:30:00,26.3484,-148.8818,26.3453,-148.8883,3.5,1800,734.139319264773,0.407855177369318
2012-02-11 15:30:00,2012-02-11 16:00:00,26.252,-149.0892,26.249,-149.0955,3.15,1800,711.769055326782,0.395427252959323
2012-02-11 16:30:00,2012-02-11 17:00:00,26.2461,-149.1018,26.243,-149.1085,4.05,1800,752.362233823017,0.417979018790565
2012-02-11 17:00:00,2012-02-11 17:30:00,26.243,-149.1085,26.2396,-149.1156,3.65,1800,803.189159840455,0.446216199911364
2012-02-11 17:30:00,2012-02-11 18:00:00,26.2396,-149.1156,26.2363,-149.1228,3.3,1800,806.965414616995,0.448314119231664
2012-02-11 18:00:00,2012-02-11 18:30:00,26.2363,-149.1228,26.2328,-149.1304,3.7,1800,852.6546120145,0.473697006674722
2012-02-11 18:30:00,2012-02-11 19:00:00,26.2328,-149.1304,26.2292,-149.1381,4.1,1800,866.628935390208,0.481460519661227
2012-02-11 19:00:00,2012-02-11 19:30:00,26.2292,-149.1381,26.2257,-149.1455,4.05,1800,834.946188681073,0.463858993711707
2012-02-11 19:30:00,2012-02-11 20:00:00,26.2257,-149.1455,26.2222,-149.153,3.45,1800,843.828188982918,0.468793438323844
2012-02-11 23:00:00,2012-02-11 23:30:00,26.2076,-149.1843,26.2045,-149.191,2.7,1800,752.557510954368,0.41808750608576
2012-02-11 23:30:00,2012-02-12 00:00:00,26.2045,-149.191,26.2012,-149.1981,2.9,1800,798.259514893355,0.443477508274086
2012-02-12 00:00:00,2012-02-12 00:30:00,26.2012,-149.1981,26.1981,-149.2047,3.35,1800,743.710623195214,0.413172568441785
2012-02-12 16:30:00,2012-02-12 17:00:00,26.144,-149.3209,26.1408,-149.3273,2.9,1800,731.617038182571,0.406453910101429
2012-02-12 22:00:00,2012-02-12 22:30:00,26.1144,-149.3845,26.1114,-149.3908,3.05,1800,712.420178056565,0.395788987809203
2012-02-12 22:30:00,2012-02-12 23:00:00,26.1114,-149.3908,26.1083,-149.3977,3.3,1800,770.901461291514,0.428278589606397
2012-02-14 00:30:00,2012-02-14 01:00:00,26.0352,-149.5549,26.0321,-149.5615,3.15,1800,744.534265329832,0.413630147405462
2012-02-14 01:00:00,2012-02-14 01:30:00,26.0321,-149.5615,26.029,-149.5682,3.25,1800,753.444451783306,0.418580250990725
2012-02-14 01:30:00,2012-02-14 02:00:00,26.029,-149.5682,26.0257,-149.5755,3.3,1800,817.051111838429,0.453917284354683
2012-02-14 02:00:00,2012-02-14 02:30:00,26.0257,-149.5755,26.0224,-149.5826,3.6,1800,799.21597988387,0.444008877713261
2012-02-16 21:30:00,2012-02-16 22:00:00,25.9298,-149.8126,25.9271,-149.8192,3.3,1800,725.692874142148,0.403162707856749
2012-02-16 22:00:00,2012-02-16 22:30:00,25.9271,-149.8192,25.9242,-149.8262,2.8,1800,771.358567876366,0.428532537709092
2012-02-16 22:30:00,2012-02-16 23:00:00,25.9242,-149.8262,25.9208,-149.8345,2.9,1800,912.859352329214,0.507144084627341
2012-02-17 01:30:00,2012-02-17 02:00:00,25.9101,-149.8836,25.9095,-149.8926,3.25,1800,904.193093509117,0.502329496393954
2012-02-17 02:00:00,2012-02-17 02:30:00,25.9095,-149.8926,25.9093,-149.9011,3.1,1800,851.940464031988,0.473300257795549
2012-02-17 02:30:00,2012-02-17 03:00:00,25.9093,-149.9011,25.9098,-149.9101,2.95,1800,903.448102828223,0.501915612682346
2012-02-17 08:30:00,2012-02-17 09:00:00,25.9386,-150.0107,25.936,-150.0192,3.75,1800,898.855304175021,0.499364057875011
2012-02-17 09:00:00,2012-02-17 09:30:00,25.936,-150.0192,25.9338,-150.027,3.85,1800,818.480191100981,0.454711217278323
2012-02-17 09:30:00,2012-02-17 10:00:00,25.9338,-150.027,25.9326,-150.0342,3.8,1800,733.404800280769,0.407447111267094
2012-02-17 10:00:00,2012-02-17 10:30:00,25.9326,-150.0342,25.932,-150.0415,3.55,1800,734.292621774529,0.407940345430294
2012-02-17 11:00:00,2012-02-17 11:30:00,25.9319,-150.0486,25.9329,-150.0564,2.9,1800,789.179542753149,0.438433079307305
2012-02-17 11:30:00,2012-02-17 12:00:00,25.9329,-150.0564,25.9346,-150.065,3.05,1800,881.841422728713,0.489911901515951
2012-02-17 12:00:00,2012-02-17 12:30:00,25.9346,-150.065,25.9364,-150.0734,3.25,1800,864.75483136814,0.480419350760078
2012-02-17 12:30:00,2012-02-17 13:00:00,25.9364,-150.0734,25.9385,-150.0819,3.25,1800,882.663963412189,0.490368868562327
2012-02-17 16:00:00,2012-02-17 16:30:00,25.958,-150.1357,25.9602,-150.1439,3.6,1800,856.653871633043,0.475918817573913
2012-02-17 16:30:00,2012-02-17 17:00:00,25.9602,-150.1439,25.9619,-150.1515,3.5,1800,784.100567407168,0.435611426337316
2012-02-17 17:00:00,2012-02-17 17:30:00,25.9619,-150.1515,25.9625,-150.1588,3.15,1800,734.108741055916,0.407838189475509
2012-02-17 19:30:00,2012-02-17 20:00:00,25.9629,-150.1832,25.9621,-150.1904,3.3,1800,726.502739469237,0.403612633038465
2012-02-17 20:00:00,2012-02-17 20:30:00,25.9621,-150.1904,25.9589,-150.1987,3.25,1800,903.69718820821,0.502053993449005
2012-02-18 01:00:00,2012-02-18 01:30:00,25.9179,-150.2783,25.9129,-150.2855,3.05,1800,909.509207412646,0.505282893007025
2012-02-18 03:00:00,2012-02-18 03:30:00,25.8978,-150.3087,25.8934,-150.3158,3.2,1800,862.436575930092,0.479131431072273
2012-02-18 03:30:00,2012-02-18 04:00:00,25.8934,-150.3158,25.8886,-150.3228,2.8,1800,880.251901855501,0.489028834364167
2012-02-18 04:00:00,2012-02-18 04:30:00,25.8886,-150.3228,25.8845,-150.3293,2.8,1800,794.120068552455,0.441177815862475
2012-02-18 10:00:00,2012-02-18 10:30:00,25.8594,-150.3675,25.8554,-150.3736,3.15,1800,755.149866405837,0.419527703558798
2012-02-18 11:00:00,2012-02-18 11:30:00,25.8517,-150.3794,25.8479,-150.3853,3.25,1800,725.971423093684,0.403317457274269
2012-02-18 11:30:00,2012-02-18 12:00:00,25.8479,-150.3853,25.8439,-150.3913,3.05,1800,747.103036234883,0.415057242352713
2012-02-18 12:00:00,2012-02-18 12:30:00,25.8439,-150.3913,25.8398,-150.3975,3.3,1800,769.83874190307,0.42768818994615
2012-02-18 18:30:00,2012-02-18 19:00:00,25.7994,-150.4594,25.7952,-150.4659,3.35,1800,800.903034135627,0.444946130075348
2012-02-18 19:00:00,2012-02-18 19:30:00,25.7952,-150.4659,25.7904,-150.4731,3.4,1800,896.780572216244,0.498211429009024
2012-02-19 12:00:00,2012-02-19 12:30:00,25.6105,-150.7483,25.6056,-150.7556,3.15,1800,912.330935066629,0.506850519481461
2012-02-19 12:30:00,2012-02-19 13:00:00,25.6056,-150.7556,25.6014,-150.7623,3.1,1800,818.200020651546,0.454555567028637
2012-02-19 13:00:00,2012-02-19 13:30:00,25.6014,-150.7623,25.5971,-150.7691,3.3,1800,832.789227004431,0.462660681669128
2012-02-19 13:30:00,2012-02-19 14:00:00,25.5971,-150.7691,25.5929,-150.7756,3.35,1800,801.793094205602,0.445440607892001
2012-02-19 14:00:00,2012-02-19 14:30:00,25.5929,-150.7756,25.5889,-150.7816,3.35,1800,748.1277835161,0.415626546397833
2012-02-19 14:30:00,2012-02-19 15:00:00,25.5889,-150.7816,25.585,-150.7875,3.4,1800,733.493356236522,0.40749630902029
2012-02-19 15:00:00,2012-02-19 15:30:00,25.585,-150.7875,25.5809,-150.7938,3.35,1800,779.057233818229,0.43280957434346
2012-02-19 15:30:00,2012-02-19 16:00:00,25.5809,-150.7938,25.5768,-150.7999,3.1,1800,762.838501321993,0.423799167401107
2012-02-19 16:00:00,2012-02-19 16:30:00,25.5768,-150.7999,25.5724,-150.8065,3.15,1800,823.012288994987,0.457229049441659
2012-02-19 21:30:00,2012-02-19 22:00:00,25.5087,-150.9039,25.5041,-150.9107,3.25,1800,852.654030194797,0.473696683441554
2012-02-19 22:00:00,2012-02-19 22:30:00,25.5041,-150.9107,25.4995,-150.9179,3.4,1800,885.243671030448,0.49180203946136
2012-02-19 22:30:00,2012-02-19 23:00:00,25.4995,-150.9179,25.4948,-150.9246,3.15,1800,851.385245797242,0.47299180322069
2012-02-19 23:00:00,2012-02-19 23:30:00,25.4948,-150.9246,25.4908,-150.9313,3.15,1800,806.319459686973,0.447955255381651
2012-02-19 23:30:00,2012-02-20 00:00:00,25.4908,-150.9313,25.4868,-150.9371,3.3,1800,732.425207915449,0.406902893286361
2012-02-20 00:00:00,2012-02-20 00:30:00,25.4868,-150.9371,25.4829,-150.9432,3.35,1800,750.245060646456,0.416802811470253
2012-02-20 00:30:00,2012-02-20 01:00:00,25.4829,-150.9432,25.4788,-150.9494,3.1,1800,771.339414006671,0.428521896670373
2012-02-20 01:00:00,2012-02-20 01:30:00,25.4788,-150.9494,25.4748,-150.9553,2.7,1800,740.502722470477,0.411390401372487
2012-02-20 01:30:00,2012-02-20 02:00:00,25.4748,-150.9553,25.4708,-150.9615,2.8,1800,764.902158814497,0.424945643785832
2012-02-20 02:00:00,2012-02-20 02:30:00,25.4708,-150.9615,25.4662,-150.9682,2.95,1800,844.782064383326,0.469323369101848
2012-02-20 02:30:00,2012-02-20 03:00:00,25.4662,-150.9682,25.4619,-150.9751,3.3,1800,841.684493516143,0.467602496397857
2012-02-20 03:00:00,2012-02-20 03:30:00,25.4619,-150.9751,25.4574,-150.9817,3.5,1800,830.121963698505,0.461178868721392
2012-02-20 03:30:00,2012-02-20 04:00:00,25.4574,-150.9817,25.4533,-150.9882,2.95,1800,796.031577760586,0.442239765422548
2012-02-20 04:00:00,2012-02-20 04:30:00,25.4533,-150.9882,25.4488,-150.9951,3,1800,854.479021685592,0.474710567603107
2012-02-20 04:30:00,2012-02-20 05:00:00,25.4488,-150.9951,25.4442,-151.0021,3.5,1800,869.13764480316,0.482854247112866
2012-02-20 05:00:00,2012-02-20 05:30:00,25.4442,-151.0021,25.4396,-151.009,3.35,1800,861.03088870201,0.478350493723339
2012-02-20 05:30:00,2012-02-20 06:00:00,25.4396,-151.009,25.4348,-151.0163,3.3,1800,906.617289765386,0.503676272091881
2012-02-20 08:30:00,2012-02-20 09:00:00,25.4044,-151.0626,25.4001,-151.0693,3.25,1800,825.45911056977,0.458588394760983
2012-02-20 09:00:00,2012-02-20 09:30:00,25.4001,-151.0693,25.396,-151.0757,3.1,1800,788.039541646102,0.437799745358945
